id,code
1239,"void main ( String [ ] args ) { long throwCatchTime = 0 , newExceptionTime = 0 , newObjectTime = 0 , noStackExceptionTime = 0 ; for ( int i = 0 ; i < 30 ; i ++ ) { throwCatchTime += throwCatchLoop ( ) ; newExceptionTime += newExceptionLoop ( ) ; newObjectTime += newObjectLoop ( ) ; noStackExceptionTime += newNoStackExceptionLoop ( ) ; } System . out . println ( ""throwCatchTime = "" + throwCatchTime / 30 ) ; System . out . println ( ""newExceptionTime = "" + newExceptionTime / 30 ) ; System . out . println ( ""newStringTime = "" + newObjectTime / 30 ) ; System . out . println ( ""noStackExceptionTime = "" + noStackExceptionTime / 30 ) ; }"
1240,void switchPairs ( ) { if ( front == null || front . next == null ) return ; ListNode current = front . next ; front . next = current . next ; current . next = front ; front = current ; current = current . next ; while ( current . next != null && current . next . next != null ) { ListNode temp = current . next . next ; current . next . next = temp . next ; temp . next = current . next ; current . next = temp ; current = temp . next ; } }
1241,"ListNode switchPairs ( ) { if ( this == null || this . next == null ) return this ; ListNode top = this . next ; ListNode first = this ; ListNode second = first . next ; do { ListNode third = second . next ; second . next = first ; first . next = third ; first = third ; System . out . println ( ""@@@ "" + this . toString ( ) ) ; if ( first != null ) { second . next . next = first . next ; second = first . next ; } } while ( first != null && second != null ) ; return top ; }"
1242,"boolean isBetween ( int currentMonth , int currentDay , int monthFrom , int dayFrom , int monthUntil , int dayUntil ) { int currentYear = 2000 ; LocalDate dateFrom = LocalDate . of ( currentYear , monthFrom , dayFrom ) ; LocalDate dateUntil = LocalDate . of ( currentYear , monthUntil , dayUntil ) ; if ( dateFrom . isAfter ( dateUntil ) ) { dateUntil = dateUntil . plusYears ( 1 ) ; } LocalDate currentDateThisYear = LocalDate . of ( currentYear , currentMonth , currentDay ) ; LocalDate currentDateNextYear = currentDateThisYear . plusYears ( 1 ) ; if ( ! ( currentDateThisYear . isBefore ( dateFrom ) || currentDateThisYear . isAfter ( dateUntil ) ) ) { return true ; } else if ( ! ( currentDateNextYear . isBefore ( dateFrom ) || currentDateNextYear . isAfter ( dateUntil ) ) ) { return true ; } return false ; }"
1243,"boolean isBetween ( int currentMonth , int currentDay , int fromMonth , int fromDay , int untilMonth , int untilDay ) { MonthDay current = MonthDay . of ( currentMonth , currentDay ) ; MonthDay from = MonthDay . of ( fromMonth , fromDay ) ; MonthDay until = MonthDay . of ( untilMonth , untilDay ) ; if ( from . compareTo ( until ) <= 0 ) { return from . compareTo ( current ) <= 0 && current . compareTo ( until ) <= 0 ; } else { return current . compareTo ( until ) <= 0 || current . compareTo ( from ) >= 0 ; } }"
1244,"int sum ( ) { sum = 0 ; final IntPredicate positive = v -> v > 0 ; final Index positiveIndex = new Index ( positive ) ; final Index negativeIndex = new Index ( positive . negate ( ) ) ; while ( positiveIndex . index < array . length || negativeIndex . index < array . length ) { sum += sum < 0 ? sum ( positiveIndex , negativeIndex ) : sum ( negativeIndex , positiveIndex ) ; } return sum ; }"
1245,"int sum ( @ NotNull Index mainIndex , @ NotNull Index secondaryIndex ) { int localSum = 0 ; while ( mainIndex . index < array . length && secondaryIndex . sign . test ( array [ mainIndex . index ] ) ) { mainIndex . index ++ ; } if ( mainIndex . index < array . length ) { localSum += array [ mainIndex . index ++ ] ; } else { for ( ; secondaryIndex . index < array . length ; secondaryIndex . index ++ ) { if ( secondaryIndex . sign . test ( array [ secondaryIndex . index ] ) ) { localSum += array [ secondaryIndex . index ] ; } } } return localSum ; }"
1246,"String sequenceNums ( int [ ] nums ) { StringBuilder sb = new StringBuilder ( ) ; int rangeStart = nums [ 0 ] ; int previous = nums [ 0 ] ; int current ; int expected = previous + 1 ; int size = nums . length ; for ( int i = 1 ; i < size ; i ++ ) { current = nums [ i ] ; expected = previous + 1 ; if ( current != expected ) { addRange ( sb , rangeStart , previous ) ; rangeStart = current ; } previous = current ; } addRange ( sb , rangeStart , nums [ size - 1 ] ) ; return sb . toString ( ) ; }"
1247,"String sequenceNums ( int [ ] nums ) { StringBuilder sb = new StringBuilder ( ) ; int rangeStart = nums [ 0 ] ; int previous = nums [ 0 ] ; int current ; int expected = previous + 1 ; for ( int i = 1 ; i < nums . length ; i ++ ) { current = nums [ i ] ; expected = previous + 1 ; if ( current != expected || i == ( nums . length - 1 ) ) { if ( current == rangeStart ) { sb . append ( previous + "","" ) ; } else { if ( rangeStart != previous ) { if ( i == nums . length - 1 ) sb . append ( rangeStart + ""-"" + current ) ; else sb . append ( rangeStart + ""-"" + previous + "","" ) ; } else { if ( i == nums . length - 1 ) sb . append ( rangeStart + "","" + current ) ; else sb . append ( rangeStart + "","" ) ; } } rangeStart = current ; } previous = current ; } if ( sb . charAt ( sb . length ( ) - 1 ) == ',' ) { sb . deleteCharAt ( sb . length ( ) - 1 ) ; } return sb . toString ( ) ; }"
1248,void removeDuplicates ( char [ ] str ) { if ( str == null || str . length < 2 ) { return ; } int tail = 0 ; for ( int i = 0 ; i < str . length ; i ++ ) { boolean found = false ; for ( int j = 0 ; j < i ; j ++ ) { if ( str [ j ] == str [ i ] ) { found = true ; break ; } } if ( found ) { continue ; } str [ tail ] = str [ i ] ; tail ++ ; } str [ tail ] = '\0' ; }
1249,"String removeDuplicates ( String s ) { StringBuilder noDupes = new StringBuilder ( ) ; for ( int i = 0 ; i < s . length ( ) ; i ++ ) { String si = s . substring ( i , i + 1 ) ; if ( noDupes . indexOf ( si ) == - 1 ) { noDupes . append ( si ) ; } } return noDupes . toString ( ) ; }"
1250,"CharSequence filter ( CharSequence source , int start , int end , Spanned dest , int dstart , int dend ) { CharSequence out = super . filter ( source , start , end , dest , dstart , dend ) ; if ( out != null ) { source = out ; start = 0 ; end = out . length ( ) ; } int len = end - start ; if ( len == 0 ) { return source ; } int dlen = dest . length ( ) ; for ( int i = 0 ; i < dstart ; i ++ ) { if ( dest . charAt ( i ) == '.' ) { return ( dlen - ( i + 1 ) + len > digits ) ? """" : new SpannableStringBuilder ( source , start , end ) ; } } for ( int i = start ; i < end ; ++ i ) { if ( source . charAt ( i ) == '.' ) { if ( ( dlen - dend ) + ( end - ( i + 1 ) ) > digits ) return """" ; else break ; } } return new SpannableStringBuilder ( source , start , end ) ; }"
1251,"CharSequence filter ( CharSequence source , int start , int end , Spanned dest , int dstart , int dend ) { String replacement = source . subSequence ( start , end ) . toString ( ) ; String newVal = dest . subSequence ( 0 , dstart ) . toString ( ) + replacement + dest . subSequence ( dend , dest . length ( ) ) . toString ( ) ; Matcher matcher = mPattern . matcher ( newVal ) ; if ( matcher . matches ( ) ) return null ; if ( TextUtils . isEmpty ( source ) ) return dest . subSequence ( dstart , dend ) ; else return """" ; }"
1252,"boolean isAvailable ( String link ) { boolean available = false ; URL url = null ; try { url = new URL ( link ) ; } catch ( MalformedURLException e ) { e . printStackTrace ( ) ; } HttpURLConnection connection = null ; try { connection = ( HttpURLConnection ) url . openConnection ( ) ; } catch ( IOException e1 ) { } connection . setRequestProperty ( ""Connection"" , ""close"" ) ; connection . setConnectTimeout ( 100000 ) ; try { connection . connect ( ) ; } catch ( IOException e ) { } try { if ( connection . getResponseCode ( ) == 200 ) { available = true ; } else available = false ; } catch ( IOException e ) { e . printStackTrace ( ) ; } return available ; }"
1253,"void isAvailable ( ) { URL url = new URL ( ""URL HERE"" ) ; HttpURLConnection connection = ( HttpURLConnection ) url . openConnection ( ) ; connection . setRequestProperty ( ""Connection"" , ""close"" ) ; connection . setConnectTimeout ( 10000 ) ; connection . connect ( ) ; if ( connection . getResponseCode ( ) == 200 ) { return true ; } else return false ; }"
1254,"void main ( String [ ] args ) { int [ ] coins = { 1 , 3 , 5 , 10 , 20 , 50 , 100 , 200 , 500 } ; int amount = new Random ( ) . nextInt ( 10000 ) ; int coinsCount = 0 ; System . out . println ( ""amount = "" + amount ) ; int [ ] numberOfCoins = findNumberOfCoins ( coins , amount ) ; for ( int i = 0 ; i < numberOfCoins . length ; i ++ ) { if ( numberOfCoins [ i ] > 0 ) { System . out . println ( ""coins= "" + coins [ i ] + "" Count="" + numberOfCoins [ i ] + ""\n"" ) ; coinsCount += numberOfCoins [ i ] ; } } System . out . println ( ""numberOfCoins = "" + coinsCount ) ; }"
1255,"void main ( String [ ] args ) { int [ ] coins = new int [ ] { 1 , 2 , 3 , 4 , 5 } ; int money = 600 ; int [ ] [ ] recorder = new int [ money + 1 ] [ coins . length ] ; for ( int k = 0 ; k < coins . length ; k ++ ) { recorder [ 0 ] [ k ] = 1 ; } for ( int i = 1 ; i <= money ; i ++ ) { int with = 0 ; int without = 0 ; for ( int coin_index = 0 ; coin_index < coins . length ; coin_index ++ ) { if ( i - coins [ coin_index ] < 0 ) { with = 0 ; } else { with = recorder [ i - coins [ coin_index ] ] [ coin_index ] ; } if ( coin_index - 1 < 0 ) { without = 0 ; } else { without = recorder [ i ] [ coin_index - 1 ] ; } recorder [ i ] [ coin_index ] = with + without ; } } System . out . print ( recorder [ money ] [ coins . length - 1 ] ) ; }"
1256,int isPerfectSquare ( int n ) { int h = n & 0xF ; if ( h > 9 ) return 0 ; if ( h != 2 && h != 3 && h != 5 && h != 6 && h != 7 && h != 8 ) { int t = ( int ) floor ( sqrt ( ( double ) n ) + 0.5 ) ; return t * t == n ; } return 0 ; }
1257,boolean isPerfectSquare ( long n ) { if ( n < 0 ) { return false ; } else { switch ( ( byte ) n ) { case - 128 : case - 127 : case - 124 : case - 119 : case - 112 : case - 111 : case - 103 : case - 95 : case - 92 : case - 87 : case - 79 : case - 71 : case - 64 : case - 63 : case - 60 : case - 55 : case - 47 : case - 39 : case - 31 : case - 28 : case - 23 : case - 15 : case - 7 : case 0 : case 1 : case 4 : case 9 : case 16 : case 17 : case 25 : case 33 : case 36 : case 41 : case 49 : case 57 : case 64 : case 65 : case 68 : case 73 : case 81 : case 89 : case 97 : case 100 : case 105 : case 113 : case 121 : long i = ( n * INV3465 ) > > > 52 ; if ( ! good3465 [ ( int ) i ] ) { return false ; } else { long r = round ( Math . sqrt ( n ) ) ; return r * r == n ; } default : return false ; } } }
1258,"void type ( CharSequence chars , int ms ) { ms = ms > 0 ? ms : 0 ; for ( int i = 0 , len = chars . length ( ) ; i < len ; i ++ ) { char c = chars . charAt ( i ) ; AWTKeyStroke keyStroke = getKeyStroke ( c ) ; int keyCode = keyStroke . getKeyCode ( ) ; boolean shift = Character . isUpperCase ( c ) || keyStroke . getModifiers ( ) == ( SHIFT_DOWN_MASK + 1 ) ; if ( shift ) { robot . keyPress ( KeyEvent . VK_SHIFT ) ; } robot . keyPress ( keyCode ) ; robot . keyRelease ( keyCode ) ; if ( shift ) { robot . keyRelease ( KeyEvent . VK_SHIFT ) ; } if ( ms > 0 ) { robot . delay ( ms ) ; } } }"
1259,void type ( char character ) { handleSpecialCharacter ( character ) ; if ( Character . isLowerCase ( character ) ) { typeCharacter ( Character . toUpperCase ( character ) ) ; } if ( Character . isUpperCase ( character ) ) { typeShiftCharacter ( character ) ; } if ( Character . isDigit ( character ) ) { typeCharacter ( character ) ; } }
1260,"void main ( String [ ] args ) { int first , second ; Scanner myScanner = new Scanner ( System . in ) ; System . out . println ( ""Enter first integer: "" ) ; int numOne ; numOne = myScanner . nextInt ( ) ; System . out . println ( ""You have keyed in "" + numOne ) ; System . out . println ( ""Enter second integer: "" ) ; int numTwo ; numTwo = myScanner . nextInt ( ) ; System . out . println ( ""You have keyed in "" + numTwo ) ; Random generator = new Random ( ) ; int num = ( int ) ( Math . random ( ) * numTwo ) ; System . out . println ( ""Random number: "" + ( ( num > numOne ) ? num : numOne + num ) ) ; }"
1261,"void main ( String [ ] args ) { Random ran = new Random ( ) ; int min , max ; Scanner sc = new Scanner ( System . in ) ; System . out . println ( ""Enter min range:"" ) ; min = sc . nextInt ( ) ; System . out . println ( ""Enter max range:"" ) ; max = sc . nextInt ( ) ; int num = ran . nextInt ( min ) ; int num1 = ran . nextInt ( max ) ; System . out . println ( ""Random Number between given range is "" + num1 ) ; }"
1262,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFCell cellOld , HSSFCell cellNew ) { cellNew . setCellComment ( cellOld . getCellComment ( ) ) ; Integer hash = cellOld . getCellStyle ( ) . hashCode ( ) ; if ( this . styleMap != null && ! this . styleMap . containsKey ( hash ) ) { this . transform ( workbookOld , workbookNew , hash , cellOld . getCellStyle ( ) , ( HSSFCellStyle ) workbookNew . createCellStyle ( ) ) ; } cellNew . setCellStyle ( this . styleMap . get ( hash ) ) ; switch ( cellOld . getCellType ( ) ) { case Cell . CELL_TYPE_BLANK : break ; case Cell . CELL_TYPE_BOOLEAN : cellNew . setCellValue ( cellOld . getBooleanCellValue ( ) ) ; break ; case Cell . CELL_TYPE_ERROR : cellNew . setCellValue ( cellOld . getErrorCellValue ( ) ) ; break ; case Cell . CELL_TYPE_FORMULA : cellNew . setCellValue ( cellOld . getCellFormula ( ) ) ; break ; case Cell . CELL_TYPE_NUMERIC : cellNew . setCellValue ( cellOld . getNumericCellValue ( ) ) ; break ; case Cell . CELL_TYPE_STRING : cellNew . setCellValue ( cellOld . getStringCellValue ( ) ) ; break ; default : System . out . println ( ""transform: Unbekannter Zellentyp "" + cellOld . getCellType ( ) ) ; } }"
1263,"void transform ( ) { String call = ""transform "" ; System . out . println ( call + ""Workbook"" ) ; XSSFSheet sheetNew ; HSSFSheet sheetOld ; this . workbookNew . setForceFormulaRecalculation ( this . workbookOld . getForceFormulaRecalculation ( ) ) ; this . workbookNew . setMissingCellPolicy ( this . workbookOld . getMissingCellPolicy ( ) ) ; for ( int i = 0 ; i < this . workbookOld . getNumberOfSheets ( ) ; i ++ ) { sheetOld = this . workbookOld . getSheetAt ( i ) ; sheetNew = this . workbookNew . getSheet ( sheetOld . getSheetName ( ) ) ; System . out . println ( call + ""Sheet erstellt: "" + sheetOld . getSheetName ( ) ) ; sheetNew = this . workbookNew . createSheet ( sheetOld . getSheetName ( ) ) ; this . transform ( sheetOld , sheetNew ) ; } System . out . println ( call + ""Anzahl verwendeter Styles: "" + this . styleMap . size ( ) ) ; System . out . println ( call + ""abgeschlossen"" ) ; }"
1264,"void main ( String [ ] args ) { System . out . println ( ""Please enter the length of your picure in inches:"" ) ; final double length = console . nextDouble ( ) ; System . out . println ( ""Please enter the width of your picure in inches: "" ) ; final double width = console . nextDouble ( ) ; System . out . println ( ""Please enter the type of frame: R or r (Regular), F or f (Fancy). "" ) ; final char typeOfFrame = console . next ( ) . charAt ( 0 ) ; FrameType frameType = FrameType . valueOf ( """" + Character . toUpperCase ( typeOfFrame ) ) ; System . out . println ( ""Would you like to add color?: Y for (Yes), N for (No): "" ) ; final char choiceOfColor = console . next ( ) . charAt ( 0 ) ; final boolean color = Character . toUpperCase ( choiceOfColor ) == 'Y' ; System . out . println ( ""Would you like to add crowns? Enter Y (Yes), or N (No): "" ) ; final char choiceOfCrowns = console . next ( ) . charAt ( 0 ) ; final boolean crowns = Character . toUpperCase ( choiceOfCrowns ) == 'Y' ; final double priceOfCrowns ; if ( crowns ) { System . out . println ( ""How many crowns would you like? "" ) ; final int numberOfCrowns = console . nextInt ( ) ; priceOfCrowns = ( numberOfCrowns * CROWNS ) ; } else { priceOfCrowns = 0.0 ; } final double grandTotalPrice = priceOfCrowns + areaPriceInDollars ( frameType , length , width , color ) ; System . out . printf ( ""Your total comes to: $%.2f%n"" , grandTotalPrice ) ; }"
1265,"void main ( String [ ] args ) { final double length ; final double width ; final char typeOfFrame ; final char choiceOfColor ; System . out . println ( ""Please enter the length of your picure in inches:"" ) ; length = console . nextDouble ( ) ; System . out . println ( ""Please enter the width of your picure in inches: "" ) ; width = console . nextDouble ( ) ; System . out . println ( ""Please enter the type of frame: R or r (Regular), F or f (Fancy). "" ) ; typeOfFrame = console . next ( ) . charAt ( 0 ) ; System . out . println ( ""Would you like to add color?: Y for (Yes), N for (No): "" ) ; choiceOfColor = console . next ( ) . charAt ( 0 ) ; if ( ! ( isFrameType ( typeOfFrame ) ) ) { } else { final double area ; final double perimeter ; final double priceOfFrame ; final double priceOfCardboard ; final double priceOfGlass ; area = ( length * width ) ; perimeter = ( 2 * length ) + ( 2 * width ) ; priceOfFrame = ( perimeter * REGULAR_FRAME ) ; priceOfCardboard = ( area * CARDBOARD ) ; priceOfGlass = ( area * GLASS ) ; if ( isValidChoice ( choiceOfColor ) ) { final double priceOfColor ; final double finalPrice ; final char choiceOfCrowns ; final double grandTotalPrice ; if ( choiceOfColor == 'N' ) { finalPrice = ( priceOfFrame + priceOfCardboard + priceOfGlass ) ; } else { priceOfColor = ( area * COLOR ) ; finalPrice = ( priceOfFrame + priceOfColor + priceOfCardboard + priceOfGlass ) ; } System . out . println ( ""Would you like to add crowns? Enter Y (Yes), or N (No): "" ) ; choiceOfCrowns = console . next ( ) . charAt ( 0 ) ; if ( isValidChoice ( choiceOfCrowns ) ) { if ( choiceOfCrowns == 'Y' ) { final double crownFinalPrice ; final int numberOfCrowns ; System . out . println ( ""How many crowns would you like? "" ) ; numberOfCrowns = console . nextInt ( ) ; crownFinalPrice = ( numberOfCrowns * CROWNS ) ; grandTotalPrice = ( crownFinalPrice + finalPrice ) ; } else { grandTotalPrice = finalPrice ; } System . out . printf ( ""Your total comes to: $%.2f%n"" , grandTotalPrice ) ; } } } }"
1266,"String encrypt ( String data ) { String encrypted = new String ( """" ) ; for ( char c : data . toCharArray ( ) ) { char newC = c + 2 ; if ( newC > 'z' ) newC -= 26 ; encrypted += newC ; } return encrpyted ; }"
1267,"String encrypt ( String data ) { String returned = new String ( """" ) ; for ( char h : data . toCharArray ( ) ) { if ( h == 'a' ) returned += "" a', 'c"" ; if ( h == 'b' ) returned += ""d"" ; if ( h == 'c' ) returned += ""e"" ; if ( h == 'd' ) returned += ""f"" ; if ( h == 'e' ) returned += ""g"" ; if ( h == 'f' ) returned += ""h"" ; if ( h == 'g' ) returned += ""i"" ; if ( h == 'h' ) returned += ""j"" ; if ( h == 'i' ) returned += ""k"" ; if ( h == 'j' ) returned += ""l"" ; if ( h == 'k' ) returned += ""m"" ; if ( h == 'l' ) returned += ""n"" ; if ( h == 'm' ) returned += ""o"" ; if ( h == 'n' ) returned += ""p"" ; if ( h == 'o' ) returned += ""q"" ; if ( h == 'p' ) returned += ""r"" ; if ( h == 'q' ) returned += ""s"" ; if ( h == 'r' ) returned += ""t"" ; if ( h == 's' ) returned += ""u"" ; if ( h == 't' ) returned += ""v"" ; if ( h == 'u' ) returned += ""w"" ; if ( h == 'v' ) returned += ""x"" ; if ( h == 'w' ) returned += ""y"" ; if ( h == 'x' ) returned += ""z"" ; if ( h == 'y' ) returned += ""a"" ; if ( h == 'z' ) returned += ""b"" ; } return returned ; }"
1268,"String join ( Collection s , String delimiter ) { StringBuffer buffer = new StringBuffer ( ) ; Iterator iter = s . iterator ( ) ; while ( iter . hasNext ( ) ) { buffer . append ( iter . next ( ) ) ; if ( iter . hasNext ( ) ) { buffer . append ( delimiter ) ; } } return buffer . toString ( ) ; }"
1269,"String join ( Object [ ] objects , String delimiter ) { if ( objects . length == 0 ) { return """" ; } int capacityGuess = ( objects . length * objects [ 0 ] . toString ( ) . length ( ) ) + ( ( objects . length - 1 ) * delimiter . length ( ) ) ; StringBuilder ret = new StringBuilder ( capacityGuess ) ; ret . append ( objects [ 0 ] ) ; for ( int i = 1 ; i < objects . length ; i ++ ) { ret . append ( delimiter ) ; ret . append ( objects [ i ] ) ; } return ret . toString ( ) ; }"
1270,"Object read ( JsonReader in ) throws IOException { JsonToken token = in . peek ( ) ; switch ( token ) { case BEGIN_ARRAY : List < Object > list = new ArrayList < Object > ( ) ; in . beginArray ( ) ; while ( in . hasNext ( ) ) { list . add ( read ( in ) ) ; } in . endArray ( ) ; return list ; case BEGIN_OBJECT : Map < String , Object > map = new LinkedTreeMap < String , Object > ( ) ; in . beginObject ( ) ; while ( in . hasNext ( ) ) { map . put ( in . nextName ( ) , read ( in ) ) ; } in . endObject ( ) ; return map ; case STRING : return in . nextString ( ) ; case NUMBER : String n = in . nextString ( ) ; if ( n . indexOf ( '.' ) != - 1 ) { return Double . parseDouble ( n ) ; } return Long . parseLong ( n ) ; case BOOLEAN : return in . nextBoolean ( ) ; case NULL : in . nextNull ( ) ; return null ; default : throw new IllegalStateException ( ) ; } }"
1271,"Object read ( JsonElement in ) { if ( in . isJsonArray ( ) ) { List < Object > list = new ArrayList < Object > ( ) ; JsonArray arr = in . getAsJsonArray ( ) ; for ( JsonElement anArr : arr ) { list . add ( read ( anArr ) ) ; } return list ; } else if ( in . isJsonObject ( ) ) { Map < String , Object > map = new LinkedTreeMap < String , Object > ( ) ; JsonObject obj = in . getAsJsonObject ( ) ; Set < Map . Entry < String , JsonElement > > entitySet = obj . entrySet ( ) ; for ( Map . Entry < String , JsonElement > entry : entitySet ) { map . put ( entry . getKey ( ) , read ( entry . getValue ( ) ) ) ; } return map ; } else if ( in . isJsonPrimitive ( ) ) { JsonPrimitive prim = in . getAsJsonPrimitive ( ) ; if ( prim . isBoolean ( ) ) { return prim . getAsBoolean ( ) ; } else if ( prim . isString ( ) ) { return prim . getAsString ( ) ; } else if ( prim . isNumber ( ) ) { Number num = prim . getAsNumber ( ) ; if ( Math . ceil ( num . doubleValue ( ) ) == num . longValue ( ) ) return num . longValue ( ) ; else { return num . doubleValue ( ) ; } } } return null ; }"
1272,boolean equals ( Object that ) { if ( this == that ) return true ; if ( ! ( that instanceof People ) ) return false ; People thatPeople = ( People ) that ; return this . name . equals ( thatPeople . name ) && this . age == thatPeople . age ; }
1273,boolean equals ( Object obj ) { if ( obj == null ) { return false ; } if ( ! Person . class . isAssignableFrom ( obj . getClass ( ) ) ) { return false ; } final Person other = ( Person ) obj ; if ( ( this . name == null ) ? ( other . name != null ) : ! this . name . equals ( other . name ) ) { return false ; } if ( this . age != other . age ) { return false ; } return true ; }
1274,"void paintComponent ( Graphics g ) { super . paintComponent ( g ) ; Graphics2D g2 = ( Graphics2D ) g ; g2 . setRenderingHint ( RenderingHints . KEY_ANTIALIASING , RenderingHints . VALUE_ANTIALIAS_ON ) ; double xScale = ( ( double ) getWidth ( ) - ( 2 * padding ) - labelPadding ) / ( scores . size ( ) - 1 ) ; double yScale = ( ( double ) getHeight ( ) - 2 * padding - labelPadding ) / ( getMaxScore ( ) - getMinScore ( ) ) ; List < Point > graphPoints = new ArrayList < > ( ) ; for ( int i = 0 ; i < scores . size ( ) ; i ++ ) { int x1 = ( int ) ( i * xScale + padding + labelPadding ) ; int y1 = ( int ) ( ( getMaxScore ( ) - scores . get ( i ) ) * yScale + padding ) ; graphPoints . add ( new Point ( x1 , y1 ) ) ; } g2 . setColor ( Color . WHITE ) ; g2 . fillRect ( padding + labelPadding , padding , getWidth ( ) - ( 2 * padding ) - labelPadding , getHeight ( ) - 2 * padding - labelPadding ) ; g2 . setColor ( Color . BLACK ) ; for ( int i = 0 ; i < numberYDivisions + 1 ; i ++ ) { int x0 = padding + labelPadding ; int x1 = pointWidth + padding + labelPadding ; int y0 = getHeight ( ) - ( ( i * ( getHeight ( ) - padding * 2 - labelPadding ) ) / numberYDivisions + padding + labelPadding ) ; int y1 = y0 ; if ( scores . size ( ) > 0 ) { g2 . setColor ( gridColor ) ; g2 . drawLine ( padding + labelPadding + 1 + pointWidth , y0 , getWidth ( ) - padding , y1 ) ; g2 . setColor ( Color . BLACK ) ; String yLabel = ( ( int ) ( ( getMinScore ( ) + ( getMaxScore ( ) - getMinScore ( ) ) * ( ( i * 1.0 ) / numberYDivisions ) ) * 100 ) ) / 100.0 + """" ; FontMetrics metrics = g2 . getFontMetrics ( ) ; int labelWidth = metrics . stringWidth ( yLabel ) ; g2 . drawString ( yLabel , x0 - labelWidth - 5 , y0 + ( metrics . getHeight ( ) / 2 ) - 3 ) ; } g2 . drawLine ( x0 , y0 , x1 , y1 ) ; } for ( int i = 0 ; i < scores . size ( ) ; i ++ ) { if ( scores . size ( ) > 1 ) { int x0 = i * ( getWidth ( ) - padding * 2 - labelPadding ) / ( scores . size ( ) - 1 ) + padding + labelPadding ; int x1 = x0 ; int y0 = getHeight ( ) - padding - labelPadding ; int y1 = y0 - pointWidth ; if ( ( i % ( ( int ) ( ( scores . size ( ) / 20.0 ) ) + 1 ) ) == 0 ) { g2 . setColor ( gridColor ) ; g2 . drawLine ( x0 , getHeight ( ) - padding - labelPadding - 1 - pointWidth , x1 , padding ) ; g2 . setColor ( Color . BLACK ) ; String xLabel = i + """" ; FontMetrics metrics = g2 . getFontMetrics ( ) ; int labelWidth = metrics . stringWidth ( xLabel ) ; g2 . drawString ( xLabel , x0 - labelWidth / 2 , y0 + metrics . getHeight ( ) + 3 ) ; } g2 . drawLine ( x0 , y0 , x1 , y1 ) ; } } g2 . drawLine ( padding + labelPadding , getHeight ( ) - padding - labelPadding , padding + labelPadding , padding ) ; g2 . drawLine ( padding + labelPadding , getHeight ( ) - padding - labelPadding , getWidth ( ) - padding , getHeight ( ) - padding - labelPadding ) ; Stroke oldStroke = g2 . getStroke ( ) ; g2 . setColor ( lineColor ) ; g2 . setStroke ( GRAPH_STROKE ) ; for ( int i = 0 ; i < graphPoints . size ( ) - 1 ; i ++ ) { int x1 = graphPoints . get ( i ) . x ; int y1 = graphPoints . get ( i ) . y ; int x2 = graphPoints . get ( i + 1 ) . x ; int y2 = graphPoints . get ( i + 1 ) . y ; g2 . drawLine ( x1 , y1 , x2 , y2 ) ; } g2 . setStroke ( oldStroke ) ; g2 . setColor ( pointColor ) ; for ( int i = 0 ; i < graphPoints . size ( ) ; i ++ ) { int x = graphPoints . get ( i ) . x - pointWidth / 2 ; int y = graphPoints . get ( i ) . y - pointWidth / 2 ; int ovalW = pointWidth ; int ovalH = pointWidth ; g2 . fillOval ( x , y , ovalW , ovalH ) ; } }"
1275,"void paintComponent ( Graphics g ) { super . paintComponent ( g ) ; Graphics2D gg = ( Graphics2D ) g ; gg . setRenderingHint ( RenderingHints . KEY_ANTIALIASING , RenderingHints . VALUE_ANTIALIAS_ON ) ; Font font = new Font ( ""Arial"" , Font . PLAIN , 15 ) ; String string = ""Time (s)"" ; FontMetrics metrics = g . getFontMetrics ( font ) ; int width = metrics . stringWidth ( string ) ; int height = metrics . getHeight ( ) ; gg . setFont ( font ) ; drawRotate ( gg , getWidth ( ) , ( getHeight ( ) + width ) / 2 , 270 , string ) ; }"
1276,"void main ( String [ ] args ) { Scanner input = new Scanner ( System . in ) ; System . out . println ( ""how many number you want to put in the pot?"" ) ; int num = input . nextInt ( ) ; int numbers [ ] = new int [ num ] ; for ( int i = 0 ; i < num ; i ++ ) { System . out . println ( ""number"" + i + "":"" ) ; numbers [ i ] = input . nextInt ( ) ; } for ( int temp : numbers ) { System . out . print ( temp + ""\t"" ) ; } input . close ( ) ; }"
1277,"void main ( String [ ] args ) { int arr [ ] ; Scanner scan = new Scanner ( System . in ) ; for ( int i = 0 ; i < 5 ; i ++ ) { System . out . print ( ""Enter number "" + ( i + 1 ) + "": "" ) ; arr [ i ] = scan . nextInt ( ) ; } for ( int i = 0 ; i < 5 ; i ++ ) System . out . println ( ""Number "" + ( i + 1 ) + "": "" + arr [ i ] ) ; }"
1278,"int solution ( int X , int [ ] A ) { int [ ] counter = new int [ X + 1 ] ; int ans = - 1 ; int x = 0 ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( counter [ A [ i ] ] == 0 ) { counter [ A [ i ] ] = A [ i ] ; x += 1 ; if ( x == X ) { return i ; } } } return ans ; }"
